date,redis-leader_num_pods,redis-leader_desired_replicas,redis-leader_cpu_usage,redis-leader_mem_usage,redis-leader_traffic_in,redis-leader_traffic_out,redis-leader_latency,redis-follower_num_pods,redis-follower_desired_replicas,redis-follower_cpu_usage,redis-follower_mem_usage,redis-follower_traffic_in,redis-follower_traffic_out,redis-follower_latency,redis-leader_cpu_predictions
2022-09-10 12:50:54,4.0,4.0,721.0,8.3,880.0,4980.0,0.022,1.0,1.0,32.0,0.0,72.0,18.0,0.022,728.3487666314901
2022-09-10 12:50:55,4.0,4.0,721.0,8.3,884.0,4854.0,0.022,1.0,1.0,31.0,0.0,75.0,20.0,0.022,726.8790133051922
2022-09-10 12:50:56,4.0,4.0,721.0,8.3,884.0,4854.0,0.022,1.0,1.0,31.0,0.0,75.0,20.0,0.022,725.7032106441538
2022-09-10 12:50:57,4.0,4.0,713.0,0.8,884.0,4854.0,0.022,1.0,1.0,31.0,0.0,75.0,20.0,0.022,723.1625685153231
2022-09-10 12:50:58,4.0,4.0,713.0,0.8,884.0,4854.0,0.022,1.0,1.0,31.0,0.0,75.0,20.0,0.022,721.1300548122585
2022-09-10 12:50:59,4.0,4.0,713.0,0.8,884.0,4854.0,0.022,1.0,1.0,31.0,0.0,75.0,20.0,0.022,719.5040438498069
2022-09-10 12:51:00,4.0,4.0,713.0,0.8,888.0,4812.0,0.022,1.0,1.0,31.0,0.0,75.0,20.0,0.022,718.2032350798455
2022-09-10 12:51:01,4.0,4.0,696.0,0.6,882.0,4765.0,0.022,1.0,1.0,31.0,0.0,75.0,20.0,0.022,713.7625880638765
2022-09-10 12:51:02,4.0,4.0,696.0,0.6,882.0,4765.0,0.022,1.0,1.0,31.0,0.0,75.0,20.0,0.022,710.2100704511013
2022-09-10 12:51:03,4.0,4.0,696.0,0.6,882.0,4765.0,0.022,1.0,1.0,31.0,0.0,75.0,20.0,0.022,707.368056360881
2022-09-10 12:51:04,4.0,4.0,696.0,0.6,882.0,4765.0,0.022,1.0,1.0,31.0,0.0,75.0,20.0,0.022,705.0944450887049
2022-09-10 12:51:05,4.0,4.0,696.0,0.6,882.0,4765.0,0.022,1.0,1.0,31.0,0.0,75.0,20.0,0.022,703.275556070964
2022-09-10 12:51:06,4.0,4.0,696.0,0.6,882.0,4765.0,0.022,1.0,1.0,29.0,0.0,68.0,20.0,0.022,701.8204448567712
2022-09-10 12:51:07,4.0,4.0,696.0,0.6,882.0,4765.0,0.022,1.0,1.0,29.0,0.0,68.0,20.0,0.022,700.656355885417
2022-09-10 12:51:08,4.0,4.0,696.0,0.6,882.0,4765.0,0.022,1.0,1.0,29.0,0.0,68.0,20.0,0.022,699.7250847083337
2022-09-10 12:51:09,4.0,4.0,696.0,0.6,882.0,4765.0,0.022,1.0,1.0,29.0,0.0,68.0,20.0,0.022,698.980067766667
2022-09-10 12:51:10,4.0,4.0,696.0,0.6,882.0,4765.0,0.022,1.0,1.0,29.0,0.0,68.0,20.0,0.022,698.3840542133337
2022-09-10 12:51:11,4.0,4.0,696.0,0.6,882.0,4765.0,0.018,1.0,1.0,29.0,0.0,68.0,20.0,0.018,697.9072433706671
2022-09-10 12:51:12,4.0,4.0,700.0,0.4,881.0,4720.0,0.018,1.0,1.0,29.0,0.0,68.0,20.0,0.018,698.3257946965336
2022-09-10 12:51:13,4.0,4.0,700.0,0.4,881.0,4720.0,0.018,1.0,1.0,29.0,0.0,68.0,20.0,0.018,698.6606357572269
2022-09-10 12:51:14,4.0,4.0,700.0,0.4,881.0,4720.0,0.018,1.0,1.0,29.0,0.0,68.0,20.0,0.018,698.9285086057815
2022-09-10 12:51:15,4.0,4.0,700.0,0.4,881.0,4720.0,0.018,1.0,1.0,29.0,0.0,68.0,20.0,0.018,699.1428068846252
2022-09-10 12:51:16,4.0,4.0,700.0,0.4,881.0,4720.0,0.018,1.0,1.0,29.0,0.0,68.0,20.0,0.018,699.3142455077002
2022-09-10 12:51:17,4.0,4.0,700.0,0.4,881.0,4720.0,0.018,1.0,1.0,29.0,0.0,68.0,20.0,0.018,699.4513964061601
2022-09-10 12:51:18,4.0,4.0,700.0,0.4,881.0,4720.0,0.018,1.0,1.0,29.0,0.0,68.0,20.0,0.018,699.5611171249282
2022-09-10 12:51:19,4.0,4.0,700.0,0.4,881.0,4720.0,0.018,1.0,1.0,29.0,0.0,68.0,20.0,0.018,699.6488936999425
2022-09-10 12:51:20,4.0,4.0,700.0,0.4,881.0,4720.0,0.018,1.0,1.0,29.0,0.0,68.0,20.0,0.018,699.719114959954
2022-09-10 12:51:21,4.0,4.0,701.0,1.1,876.0,4506.0,0.018,1.0,1.0,29.0,0.0,68.0,20.0,0.018,699.9752919679632
2022-09-10 12:51:22,4.0,4.0,701.0,1.1,876.0,4506.0,0.021,1.0,1.0,29.0,0.0,68.0,20.0,0.021,700.1802335743706
2022-09-10 12:51:23,4.0,4.0,701.0,1.1,876.0,4506.0,0.021,1.0,1.0,29.0,0.0,68.0,20.0,0.021,700.3441868594965
2022-09-10 12:51:24,4.0,4.0,697.0,1.3,868.0,4379.0,0.021,1.0,1.0,29.0,0.0,68.0,20.0,0.021,699.6753494875973
2022-09-10 12:51:25,4.0,4.0,728.0,1.3,858.0,4724.0,0.021,1.0,1.0,26.0,0.0,60.0,17.0,0.021,705.3402795900779
2022-09-10 12:51:26,4.0,4.0,728.0,1.3,843.0,4637.0,0.021,1.0,1.0,26.0,0.0,60.0,17.0,0.021,709.8722236720623
2022-09-10 12:51:27,4.0,4.0,728.0,1.3,843.0,4637.0,0.021,1.0,1.0,26.0,0.0,60.0,17.0,0.021,713.4977789376499
2022-09-10 12:51:28,4.0,4.0,738.0,1.2,843.0,4637.0,0.021,1.0,1.0,26.0,0.0,60.0,17.0,0.021,718.39822315012
2022-09-10 12:51:29,4.0,4.0,738.0,1.2,843.0,4637.0,0.021,1.0,1.0,26.0,0.0,60.0,17.0,0.021,722.318578520096
2022-09-10 12:51:30,4.0,4.0,738.0,1.2,843.0,4637.0,0.021,1.0,1.0,26.0,0.0,60.0,17.0,0.021,725.4548628160769
2022-09-10 12:51:31,4.0,4.0,742.0,1.5,841.0,4516.0,0.016,1.0,1.0,26.0,0.0,60.0,17.0,0.016,728.7638902528615
2022-09-10 12:51:32,4.0,4.0,742.0,1.5,841.0,4516.0,0.016,1.0,1.0,26.0,0.0,60.0,17.0,0.016,731.4111122022892
2022-09-10 12:51:33,4.0,4.0,742.0,1.5,841.0,4516.0,0.016,1.0,1.0,26.0,0.0,60.0,17.0,0.016,733.5288897618314
2022-09-10 12:51:34,4.0,4.0,742.0,1.5,841.0,4516.0,0.016,1.0,1.0,26.0,0.0,60.0,17.0,0.016,735.2231118094651
2022-09-10 12:51:35,4.0,4.0,742.0,1.5,841.0,4516.0,0.016,1.0,1.0,26.0,0.0,60.0,17.0,0.016,736.5784894475721
2022-09-10 12:51:36,4.0,4.0,742.0,1.5,841.0,4516.0,0.016,1.0,1.0,28.0,6.3,57.0,15.0,0.016,737.6627915580577
2022-09-10 12:51:37,4.0,4.0,742.0,1.5,847.0,4736.0,0.016,1.0,1.0,28.0,6.3,57.0,15.0,0.016,738.5302332464462
2022-09-10 12:51:38,4.0,4.0,742.0,1.5,847.0,4736.0,0.016,1.0,1.0,28.0,6.3,57.0,15.0,0.016,739.224186597157
2022-09-10 12:51:39,4.0,4.0,742.0,1.5,847.0,4736.0,0.016,1.0,1.0,28.0,6.3,57.0,15.0,0.016,739.7793492777256
2022-09-10 12:51:40,4.0,4.0,742.0,1.5,847.0,4736.0,0.016,1.0,1.0,28.0,6.3,57.0,15.0,0.016,740.2234794221805
2022-09-10 12:51:41,4.0,4.0,742.0,1.5,847.0,4736.0,0.016,1.0,1.0,28.0,6.3,57.0,15.0,0.016,740.5787835377444
2022-09-10 12:51:42,4.0,4.0,742.0,1.5,847.0,4753.0,0.019,1.0,1.0,28.0,6.3,57.0,15.0,0.019,740.8630268301955
2022-09-10 12:51:43,4.0,4.0,740.0,1.5,845.0,4753.0,0.019,1.0,1.0,28.0,6.3,57.0,15.0,0.019,740.6904214641564
2022-09-10 12:51:44,4.0,4.0,740.0,1.5,845.0,4753.0,0.019,1.0,1.0,28.0,6.3,57.0,15.0,0.019,740.5523371713251
2022-09-10 12:51:45,4.0,4.0,740.0,1.5,845.0,4753.0,0.019,1.0,1.0,28.0,6.3,57.0,15.0,0.019,740.4418697370601
2022-09-10 12:51:46,4.0,4.0,740.0,1.5,845.0,4753.0,0.019,1.0,1.0,28.0,6.3,57.0,15.0,0.019,740.353495789648
2022-09-10 12:51:47,4.0,4.0,740.0,1.5,845.0,4753.0,0.019,1.0,1.0,28.0,6.3,57.0,15.0,0.019,740.2827966317185
2022-09-10 12:51:48,4.0,4.0,740.0,1.5,845.0,4753.0,0.019,1.0,1.0,28.0,6.3,57.0,15.0,0.019,740.2262373053749
2022-09-10 12:51:49,4.0,4.0,740.0,1.5,845.0,4753.0,0.019,1.0,1.0,28.0,6.3,57.0,15.0,0.019,740.1809898442999
2022-09-10 12:51:50,4.0,4.0,740.0,1.5,845.0,4753.0,0.019,1.0,1.0,28.0,6.3,57.0,15.0,0.019,740.14479187544
2022-09-10 12:51:51,4.0,4.0,743.0,0.7,853.0,5032.0,0.019,1.0,1.0,28.0,6.3,57.0,15.0,0.019,740.715833500352
2022-09-10 12:51:52,4.0,4.0,743.0,0.7,863.0,4697.0,0.021,1.0,1.0,28.0,6.3,57.0,15.0,0.021,741.1726668002816
2022-09-10 12:51:53,4.0,4.0,743.0,0.7,863.0,4697.0,0.021,1.0,1.0,28.0,6.3,57.0,15.0,0.021,741.5381334402254
2022-09-10 12:51:54,4.0,4.0,745.0,0.5,864.0,4712.0,0.021,1.0,1.0,28.0,6.3,57.0,15.0,0.021,742.2305067521803
2022-09-10 12:51:55,4.0,4.0,711.0,0.5,876.0,4557.0,0.021,1.0,1.0,32.0,6.3,65.0,16.0,0.021,735.9844054017443
2022-09-10 12:51:56,4.0,4.0,711.0,0.5,876.0,4557.0,0.021,1.0,1.0,32.0,6.3,65.0,16.0,0.021,730.9875243213955
2022-09-10 12:51:57,4.0,4.0,714.0,0.2,876.0,4557.0,0.021,1.0,1.0,32.0,6.3,65.0,16.0,0.021,727.5900194571166
2022-09-10 12:51:58,4.0,4.0,714.0,0.2,876.0,4557.0,0.021,1.0,1.0,32.0,6.3,65.0,16.0,0.021,724.8720155656933
2022-09-10 12:51:59,4.0,4.0,714.0,0.2,876.0,4557.0,0.021,1.0,1.0,32.0,6.3,65.0,16.0,0.021,722.6976124525547
2022-09-10 12:52:00,4.0,4.0,714.0,0.2,876.0,4557.0,0.021,1.0,1.0,32.0,6.3,65.0,16.0,0.021,720.9580899620439
2022-09-10 12:52:01,4.0,3.0,714.0,0.0,879.0,4633.0,0.021,1.0,1.0,32.0,6.3,65.0,16.0,0.021,719.5664719696351
2022-09-10 12:52:02,4.0,3.0,714.0,0.0,879.0,4633.0,0.019,1.0,1.0,32.0,6.3,65.0,16.0,0.019,718.4531775757082
2022-09-10 12:52:03,4.0,3.0,714.0,0.0,879.0,4633.0,0.019,1.0,1.0,32.0,6.3,65.0,16.0,0.019,717.5625420605666
2022-09-10 12:52:04,4.0,3.0,714.0,0.0,879.0,4633.0,0.019,1.0,1.0,32.0,6.3,65.0,16.0,0.019,716.8500336484533
2022-09-10 12:52:05,4.0,3.0,714.0,0.0,879.0,4633.0,0.019,1.0,1.0,34.0,0.0,67.0,18.0,0.019,716.2800269187626
2022-09-10 12:52:06,4.0,3.0,714.0,0.0,879.0,4633.0,0.019,1.0,1.0,34.0,0.0,67.0,18.0,0.019,715.8240215350102
2022-09-10 12:52:07,4.0,3.0,714.0,0.0,879.0,4633.0,0.019,1.0,1.0,34.0,0.0,67.0,18.0,0.019,715.4592172280081
2022-09-10 12:52:08,4.0,3.0,714.0,0.0,879.0,4633.0,0.019,1.0,1.0,34.0,0.0,67.0,18.0,0.019,715.1673737824065
2022-09-10 12:52:09,4.0,3.0,714.0,0.0,879.0,4633.0,0.019,1.0,1.0,34.0,0.0,67.0,18.0,0.019,714.9338990259253
2022-09-10 12:52:10,4.0,3.0,714.0,0.0,879.0,4633.0,0.019,1.0,1.0,34.0,0.0,67.0,18.0,0.019,714.7471192207402
2022-09-10 12:52:11,4.0,3.0,714.0,0.0,879.0,4633.0,0.02,1.0,1.0,34.0,0.0,67.0,18.0,0.02,714.5976953765921
2022-09-10 12:52:12,4.0,3.0,714.0,0.0,879.0,4633.0,0.02,1.0,1.0,34.0,0.0,67.0,18.0,0.02,714.4781563012737
2022-09-10 12:52:13,4.0,3.0,710.0,0.0,878.0,4591.0,0.02,1.0,1.0,34.0,0.0,67.0,18.0,0.02,713.5825250410189
2022-09-10 12:52:14,4.0,3.0,710.0,0.0,878.0,4591.0,0.02,1.0,1.0,34.0,0.0,67.0,18.0,0.02,712.8660200328152
2022-09-10 12:52:15,4.0,3.0,710.0,0.0,878.0,4591.0,0.02,1.0,1.0,34.0,0.0,67.0,18.0,0.02,712.2928160262521
2022-09-10 12:52:16,4.0,4.0,699.0,0.5,878.0,4591.0,0.02,1.0,1.0,34.0,0.0,67.0,18.0,0.02,709.6342528210018
2022-09-10 12:52:17,4.0,4.0,699.0,0.5,878.0,4591.0,0.02,1.0,1.0,34.0,0.0,67.0,18.0,0.02,707.5074022568015
2022-09-10 12:52:18,4.0,4.0,699.0,0.5,878.0,4591.0,0.02,1.0,1.0,34.0,0.0,67.0,18.0,0.02,705.8059218054411
2022-09-10 12:52:19,4.0,4.0,699.0,0.5,878.0,4591.0,0.02,1.0,1.0,34.0,0.0,67.0,18.0,0.02,704.444737444353
2022-09-10 12:52:20,4.0,4.0,699.0,0.5,878.0,4591.0,0.02,1.0,1.0,34.0,0.0,67.0,18.0,0.02,703.3557899554824
2022-09-10 12:52:21,4.0,4.0,712.0,1.0,886.0,4607.0,0.02,1.0,1.0,34.0,0.0,67.0,18.0,0.02,705.0846319643858
2022-09-10 12:52:22,4.0,4.0,712.0,1.0,886.0,4607.0,0.02,1.0,1.0,34.0,0.0,67.0,18.0,0.02,706.4677055715086
2022-09-10 12:52:23,4.0,4.0,712.0,1.0,886.0,4607.0,0.02,1.0,1.0,34.0,0.0,67.0,18.0,0.02,707.574164457207
2022-09-10 12:52:24,4.0,4.0,711.0,1.0,890.0,4631.0,0.02,1.0,1.0,34.0,0.0,67.0,18.0,0.02,708.2593315657656
2022-09-10 12:52:25,4.0,4.0,756.0,1.0,868.0,4279.0,0.02,1.0,1.0,31.0,0.0,62.0,18.0,0.02,717.8074652526126
2022-09-10 12:52:26,4.0,4.0,756.0,1.0,868.0,4279.0,0.02,1.0,1.0,31.0,0.0,62.0,18.0,0.02,725.4459722020902
2022-09-10 12:52:27,4.0,4.0,756.0,1.0,868.0,4279.0,0.019,1.0,1.0,31.0,0.0,62.0,18.0,0.019,731.5567777616722
2022-09-10 12:52:28,4.0,4.0,756.0,1.0,846.0,4244.0,0.019,1.0,1.0,31.0,0.0,62.0,18.0,0.019,736.4454222093378
2022-09-10 12:52:29,4.0,4.0,756.0,1.0,846.0,4244.0,0.019,1.0,1.0,31.0,0.0,62.0,18.0,0.019,740.3563377674703
2022-09-10 12:52:30,4.0,4.0,756.0,1.0,846.0,4244.0,0.019,1.0,1.0,31.0,0.0,62.0,18.0,0.019,743.4850702139763
2022-09-10 12:52:31,4.0,4.0,760.0,1.0,854.0,4315.0,0.019,1.0,1.0,31.0,0.0,62.0,18.0,0.019,746.7880561711811
2022-09-10 12:52:32,4.0,4.0,748.0,1.2,854.0,4315.0,0.019,1.0,1.0,31.0,0.0,62.0,18.0,0.019,747.030444936945
2022-09-10 12:52:33,4.0,4.0,748.0,1.2,854.0,4315.0,0.019,1.0,1.0,31.0,0.0,62.0,18.0,0.019,747.224355949556
2022-09-10 12:52:34,4.0,4.0,748.0,1.2,854.0,4315.0,0.019,1.0,1.0,31.0,0.0,62.0,18.0,0.019,747.3794847596448
2022-09-10 12:52:35,4.0,4.0,748.0,1.2,854.0,4315.0,0.019,1.0,1.0,28.0,8.1,59.0,17.0,0.019,747.5035878077159
2022-09-10 12:52:36,4.0,4.0,748.0,1.2,854.0,4315.0,0.019,1.0,1.0,28.0,8.1,59.0,17.0,0.019,747.6028702461728
2022-09-10 12:52:37,4.0,4.0,748.0,1.2,854.0,4315.0,0.019,1.0,1.0,28.0,8.1,59.0,17.0,0.019,747.6822961969383
2022-09-10 12:52:38,4.0,4.0,748.0,1.2,854.0,4315.0,0.019,1.0,1.0,28.0,8.1,59.0,17.0,0.019,747.7458369575506
2022-09-10 12:52:39,4.0,4.0,748.0,1.2,854.0,4315.0,0.019,1.0,1.0,28.0,8.1,59.0,17.0,0.019,747.7966695660406
2022-09-10 12:52:40,4.0,4.0,748.0,1.2,854.0,4315.0,0.019,1.0,1.0,28.0,8.1,59.0,17.0,0.019,747.8373356528325
2022-09-10 12:52:41,4.0,4.0,748.0,1.2,854.0,4315.0,0.019,1.0,1.0,28.0,8.1,59.0,17.0,0.019,747.8698685222661
2022-09-10 12:52:42,4.0,4.0,751.0,1.4,854.0,4334.0,0.021,1.0,1.0,28.0,8.1,59.0,17.0,0.021,748.4958948178129
2022-09-10 12:52:43,4.0,4.0,751.0,1.4,854.0,4334.0,0.021,1.0,1.0,28.0,8.1,59.0,17.0,0.021,748.9967158542504
2022-09-10 12:52:44,4.0,4.0,751.0,1.4,854.0,4334.0,0.021,1.0,1.0,28.0,8.1,59.0,17.0,0.021,749.3973726834004
2022-09-10 12:52:45,4.0,4.0,751.0,1.4,854.0,4334.0,0.021,1.0,1.0,28.0,8.1,59.0,17.0,0.021,749.7178981467204
2022-09-10 12:52:46,4.0,4.0,751.0,1.4,854.0,4334.0,0.021,1.0,1.0,28.0,8.1,59.0,17.0,0.021,749.9743185173763
2022-09-10 12:52:47,4.0,4.0,751.0,1.4,854.0,4334.0,0.021,1.0,1.0,28.0,8.1,59.0,17.0,0.021,750.1794548139011
2022-09-10 12:52:48,4.0,4.0,751.0,1.4,854.0,4334.0,0.021,1.0,1.0,28.0,8.1,59.0,17.0,0.021,750.343563851121
2022-09-10 12:52:49,4.0,4.0,751.0,1.4,854.0,4334.0,0.021,1.0,1.0,28.0,8.1,59.0,17.0,0.021,750.4748510808969
2022-09-10 12:52:50,4.0,4.0,739.0,0.4,844.0,4380.0,0.021,1.0,1.0,28.0,8.1,59.0,17.0,0.021,748.1798808647175
2022-09-10 12:52:51,4.0,4.0,739.0,0.4,844.0,4380.0,0.021,1.0,1.0,28.0,8.1,59.0,17.0,0.021,746.343904691774
2022-09-10 12:52:52,4.0,4.0,739.0,0.4,844.0,4380.0,0.019,1.0,1.0,28.0,8.1,59.0,17.0,0.019,744.8751237534193
2022-09-10 12:52:53,4.0,4.0,739.0,0.4,844.0,4380.0,0.019,1.0,1.0,28.0,8.1,59.0,17.0,0.019,743.7000990027354
2022-09-10 12:52:54,4.0,4.0,740.0,0.6,842.0,4390.0,0.019,1.0,1.0,28.0,8.1,59.0,17.0,0.019,742.9600792021884
2022-09-10 12:52:55,4.0,4.0,708.0,8.0,849.0,4545.0,0.019,1.0,1.0,30.0,14.1,59.0,17.0,0.019,735.9680633617508
2022-09-10 12:52:56,4.0,4.0,677.0,15.3,856.0,4699.0,0.019,1.0,1.0,30.0,14.1,59.0,17.0,0.019,724.1744506894006
2022-09-10 12:52:57,4.0,4.0,677.0,15.3,882.0,5252.0,0.019,1.0,1.0,30.0,14.1,59.0,17.0,0.019,714.7395605515205
2022-09-10 12:52:58,4.0,4.0,677.0,15.3,882.0,5252.0,0.019,1.0,1.0,30.0,14.1,59.0,17.0,0.019,707.1916484412164
2022-09-10 12:52:59,4.0,4.0,677.0,15.3,882.0,5252.0,0.019,1.0,1.0,30.0,14.1,59.0,17.0,0.019,701.1533187529732
2022-09-10 12:53:00,4.0,4.0,677.0,15.3,882.0,5252.0,0.019,1.0,1.0,30.0,14.1,59.0,17.0,0.019,696.3226550023785
2022-09-10 12:53:01,4.0,4.0,684.0,15.3,866.0,5314.0,0.019,1.0,1.0,30.0,14.1,59.0,17.0,0.019,693.8581240019028
2022-09-10 12:53:02,4.0,4.0,684.0,15.3,866.0,5314.0,0.019,1.0,1.0,30.0,14.1,59.0,17.0,0.019,691.8864992015222
2022-09-10 12:53:03,4.0,4.0,684.0,15.3,866.0,5314.0,0.019,1.0,1.0,30.0,14.1,59.0,17.0,0.019,690.3091993612177
2022-09-10 12:53:04,4.0,4.0,684.0,15.3,866.0,5314.0,0.019,1.0,1.0,30.0,14.1,59.0,17.0,0.019,689.0473594889743
2022-09-10 12:53:05,4.0,4.0,684.0,15.3,866.0,5314.0,0.019,1.0,1.0,32.0,14.8,63.0,17.0,0.019,688.0378875911795
2022-09-10 12:53:06,4.0,4.0,684.0,15.3,866.0,5314.0,0.019,1.0,1.0,32.0,14.8,63.0,17.0,0.019,687.2303100729437
2022-09-10 12:53:07,4.0,4.0,684.0,15.3,866.0,5314.0,0.019,1.0,1.0,32.0,14.8,63.0,17.0,0.019,686.5842480583549
2022-09-10 12:53:08,4.0,4.0,684.0,15.3,866.0,5314.0,0.019,1.0,1.0,32.0,14.8,63.0,17.0,0.019,686.0673984466839
2022-09-10 12:53:09,4.0,4.0,684.0,15.3,866.0,5314.0,0.019,1.0,1.0,32.0,14.8,63.0,17.0,0.019,685.6539187573471
2022-09-10 12:53:10,4.0,4.0,684.0,15.3,866.0,5314.0,0.019,1.0,1.0,32.0,14.8,63.0,17.0,0.019,685.3231350058777
2022-09-10 12:53:11,4.0,4.0,684.0,15.3,866.0,5314.0,0.019,1.0,1.0,32.0,14.8,63.0,17.0,0.019,685.0585080047022
2022-09-10 12:53:12,4.0,4.0,684.0,15.3,866.0,5314.0,0.019,1.0,1.0,32.0,14.8,63.0,17.0,0.019,684.8468064037618
2022-09-10 12:53:13,4.0,4.0,681.0,15.3,867.0,5318.0,0.019,1.0,1.0,32.0,14.8,63.0,17.0,0.019,684.0774451230095
2022-09-10 12:53:14,4.0,4.0,681.0,15.3,867.0,5318.0,0.019,1.0,1.0,32.0,14.8,63.0,17.0,0.019,683.4619560984077
2022-09-10 12:53:15,4.0,4.0,681.0,15.3,867.0,5318.0,0.019,1.0,1.0,32.0,14.8,63.0,17.0,0.019,682.9695648787261
2022-09-10 12:53:16,4.0,4.0,681.0,15.3,867.0,5318.0,0.019,1.0,1.0,32.0,14.8,63.0,17.0,0.019,682.575651902981
2022-09-10 12:53:17,4.0,4.0,681.0,15.3,867.0,5318.0,0.019,1.0,1.0,32.0,14.8,63.0,17.0,0.019,682.2605215223849
2022-09-10 12:53:18,4.0,4.0,681.0,15.3,867.0,5318.0,0.019,1.0,1.0,32.0,14.8,63.0,17.0,0.019,682.008417217908
2022-09-10 12:53:19,4.0,4.0,681.0,15.3,867.0,5318.0,0.019,1.0,1.0,32.0,14.8,63.0,17.0,0.019,681.8067337743265
2022-09-10 12:53:20,4.0,4.0,681.0,15.3,867.0,5318.0,0.019,1.0,1.0,32.0,14.8,63.0,17.0,0.019,681.6453870194613
2022-09-10 12:53:21,4.0,4.0,677.0,15.6,875.0,5297.0,0.019,1.0,1.0,32.0,14.8,63.0,17.0,0.019,680.716309615569
2022-09-10 12:53:22,4.0,4.0,677.0,15.6,875.0,5297.0,0.018,1.0,1.0,32.0,14.8,63.0,17.0,0.018,679.9730476924552
2022-09-10 12:53:23,4.0,4.0,677.0,15.6,875.0,5297.0,0.018,1.0,1.0,32.0,14.8,63.0,17.0,0.018,679.3784381539642
2022-09-10 12:53:24,4.0,4.0,679.0,15.6,873.0,5229.0,0.018,1.0,1.0,32.0,14.8,63.0,17.0,0.018,679.3027505231714
2022-09-10 12:53:25,4.0,4.0,724.0,0.9,847.0,5020.0,0.018,1.0,1.0,32.0,8.7,60.0,15.0,0.018,688.2422004185371
2022-09-10 12:53:26,4.0,4.0,724.0,0.9,847.0,5020.0,0.018,1.0,1.0,32.0,8.7,60.0,15.0,0.018,695.3937603348297
2022-09-10 12:53:27,4.0,4.0,724.0,0.9,824.0,4519.0,0.018,1.0,1.0,32.0,8.7,60.0,15.0,0.018,701.1150082678639
2022-09-10 12:53:28,4.0,4.0,724.0,0.9,824.0,4519.0,0.018,1.0,1.0,32.0,8.7,60.0,15.0,0.018,705.6920066142911
2022-09-10 12:53:29,4.0,4.0,721.0,1.4,824.0,4519.0,0.018,1.0,1.0,32.0,8.7,60.0,15.0,0.018,708.753605291433
2022-09-10 12:53:30,4.0,4.0,721.0,1.4,824.0,4519.0,0.018,1.0,1.0,32.0,8.7,60.0,15.0,0.018,711.2028842331465
2022-09-10 12:53:31,4.0,4.0,721.0,1.1,840.0,4485.0,0.018,1.0,1.0,32.0,8.7,60.0,15.0,0.018,713.1623073865172
2022-09-10 12:53:32,4.0,4.0,721.0,1.1,840.0,4485.0,0.018,1.0,1.0,32.0,8.7,60.0,15.0,0.018,714.7298459092139
2022-09-10 12:53:33,4.0,4.0,721.0,1.1,840.0,4485.0,0.017,1.0,1.0,32.0,8.7,60.0,15.0,0.017,715.9838767273711
2022-09-10 12:53:34,4.0,4.0,721.0,1.1,840.0,4485.0,0.017,1.0,1.0,32.0,8.7,60.0,15.0,0.017,716.987101381897
2022-09-10 12:53:35,4.0,4.0,721.0,1.1,840.0,4485.0,0.017,1.0,1.0,31.0,0.0,53.0,15.0,0.017,717.7896811055176
2022-09-10 12:53:36,4.0,4.0,721.0,1.1,840.0,4485.0,0.017,1.0,1.0,31.0,0.0,53.0,15.0,0.017,718.4317448844141
2022-09-10 12:53:37,4.0,4.0,721.0,1.1,840.0,4485.0,0.017,1.0,1.0,31.0,0.0,53.0,15.0,0.017,718.9453959075314
2022-09-10 12:53:38,4.0,4.0,721.0,1.1,840.0,4485.0,0.017,1.0,1.0,31.0,0.0,53.0,15.0,0.017,719.3563167260252
2022-09-10 12:53:39,4.0,4.0,721.0,1.1,840.0,4485.0,0.017,1.0,1.0,31.0,0.0,53.0,15.0,0.017,719.6850533808202
2022-09-10 12:53:40,4.0,4.0,721.0,1.1,840.0,4485.0,0.017,1.0,1.0,31.0,0.0,53.0,15.0,0.017,719.9480427046562
2022-09-10 12:53:41,4.0,4.0,721.0,1.1,840.0,4485.0,0.017,1.0,1.0,31.0,0.0,53.0,15.0,0.017,720.158434163725
2022-09-10 12:53:42,4.0,4.0,724.0,1.1,841.0,4560.0,0.019,1.0,1.0,31.0,0.0,53.0,15.0,0.019,720.9267473309801
2022-09-10 12:53:43,4.0,4.0,724.0,1.1,841.0,4560.0,0.019,1.0,1.0,31.0,0.0,53.0,15.0,0.019,721.5413978647841
2022-09-10 12:53:44,4.0,4.0,724.0,1.1,841.0,4560.0,0.019,1.0,1.0,31.0,0.0,53.0,15.0,0.019,722.0331182918273
2022-09-10 12:53:45,4.0,4.0,724.0,1.1,841.0,4560.0,0.019,1.0,1.0,31.0,0.0,53.0,15.0,0.019,722.426494633462
2022-09-10 12:53:46,4.0,4.0,724.0,1.1,841.0,4560.0,0.019,1.0,1.0,31.0,0.0,53.0,15.0,0.019,722.7411957067695
2022-09-10 12:53:47,4.0,4.0,724.0,1.1,841.0,4560.0,0.019,1.0,1.0,31.0,0.0,53.0,15.0,0.019,722.9929565654156
2022-09-10 12:53:48,4.0,4.0,724.0,1.1,841.0,4560.0,0.019,1.0,1.0,31.0,0.0,53.0,15.0,0.019,723.1943652523325
2022-09-10 12:53:49,4.0,4.0,724.0,1.1,841.0,4560.0,0.019,1.0,1.0,31.0,0.0,53.0,15.0,0.019,723.3554922018661
2022-09-10 12:53:50,4.0,4.0,724.0,1.1,841.0,4560.0,0.019,1.0,1.0,31.0,0.0,53.0,15.0,0.019,723.484393761493
